date,date (GMT),dailyVolumeToken,dailyVolumeETH,dailyVolumeUSD,dailyTxns,totalLiquidityToken,totalLiquidityETH,totalLiquidityUSD,priceUSD,maxStored
1613520000,2021-02-17 00:00:00,2680105.116957918473070958,438.3874700604737930404900343596857,782945.9127997140650200362831638913,99,11368215.838167792892048675,1859.462433472938795983000000000001,3435234.111542078844111145754074177,0.3021788256349408858788758275373745,10
1613606400,2021-02-18 00:00:00,2271391.043939541931994954,371.3103126027366356841566523574028,705699.2623162510247246664041799694,97,11713145.806464270987000423,1850.234323833620280339000000000001,3577260.619385304603202464900451483,0.3054056253112703403927660499502536,10
1613692800,2021-02-19 00:00:00,4316400.297320674057533206,685.0990980143562713702693705762724,1326799.395961406562583722097374915,132,11318426.765741225765149687,1914.085587987238542264,3747826.980664485765831249038439529,0.3311261413121884999338120234802163,10
1613779200,2021-02-20 00:00:00,1714629.050334912552872108,269.0344680825796954361057805628343,531886.7809536966240824672910522419,56,11772940.130991918866524071,1840.994372071179611411,3527861.410410060111372853346635057,0.2996584855743102471733765493406317,10
1613865600,2021-02-21 00:00:00,2477910.625756323423685956,359.7555170296385496187757537047823,695801.2459374133630501025997307934,137,12105986.988321073866447497,1781.01506988928137915,3436976.488425187954646330331329138,0.2839071685556013569974293252954223,10
1613952000,2021-02-22 00:00:00,2806643.440278182274137322,438.0993981511336571514941229895295,800651.7641682592191504738806521378,101,11848080.457699696506795375,1893.797971670057260093,3328725.120532604577896339389366391,0.2809505837183415098990236605759322,10
1614038400,2021-02-23 00:00:00,3319015.681130627294478641,565.3659591154346256423284449128446,877115.2842193273846289694983483124,86,11633828.671711337975703965,1925.811902318943309115,3014648.446173852832412371506377072,0.2591278014523483252591419469205616,10
1614124800,2021-02-24 00:00:00,3222168.758759241225275735,548.097118922221836857263410983643,894616.247269374870310897163618855,94,11500385.243159039280208887,1985.049904689935742454,3220746.917905842506719470387670614,0.2800555676881947624000867273199963,10
1614211200,2021-02-25 00:00:00,3321025.641228487757916308,609.5001681687459648118203410842791,988095.9435843984889289825627835747,114,11306372.232519444049311734,2183.294306398149457442,3205998.69416514575579001486081812,0.2835567968427606129983768764670139,10
1614297600,2021-02-26 00:00:00,2410008.273691805590733344,488.5138298720918962796112191005309,721109.461677512435395577865668108,111,14241087.755044529280214504,2830.736218969724484162999999999999,4091516.137760818068978007389054383,0.287303625125932288403915669721185,10
1614384000,2021-02-27 00:00:00,5761100.246096738212907498,1039.325618171214835748741558936257,1544247.756357828255406264261965771,261,15519225.230783239370725436,2484.417483517185748834999999999999,3629927.001962758057331305787616413,0.2338987254829318155833332648144402,10
1614470400,2021-02-28 00:00:00,3523429.76117951617615968,549.8669771852566023399571040055326,766265.9045155824408131050228565318,165,11814622.882975594254728315,1947.016486804118882222,2762728.396744753768829153279802861,0.233839744536047482241816041971809,10
1614556800,2021-03-01 00:00:00,3026821.982541181101393626,502.7062519044375089241723172093663,746040.2474721195961455022000093835,108,12668364.952319943011619365,2101.220962930686344828,3290363.386184035622109751977895126,0.2597307070460955723725977747871613,10
1614643200,2021-03-02 00:00:00,1212709.394285512851394587,203.4466617765079225727534792184769,306591.9549842488727005829315990961,69,12918606.040241873236723586,2143.638906614632451552999999999999,3200892.296620458709855086697208537,0.2477738145005410239576042875175385,10
1614729600,2021-03-03 00:00:00,2809924.029834610664971059,519.981099490691868382330667687515,824841.857409317321119771883363032,98,13178087.032268724349802557,2467.727904927823851313,3893999.61105291686284285264819962,0.2954905064382876788263873038789539,10
1614816000,2021-03-04 00:00:00,2579405.354821434109833845,500.5759071571908246167559802328493,778429.8953345033136910338798571155,86,12856980.130272301073555419,2538.930087763689128775,3896165.413634836670602068658876813,0.303038923149702250220349887159265,10
1614902400,2021-03-05 00:00:00,3088258.59573176313973186,626.691240229378773370382389461467,934019.1057874157635400561316713019,131,15184516.226567229466446791,3122.64761171110845986,4775134.50552988694531192662767835,0.3144739308306171693319675334540358,10
1614988800,2021-03-06 00:00:00,1434063.649062818005091417,298.182517629092672602644889045722,468278.9436408790411816822016346632,119,15268386.023954416807399345,3199.353594952629074976999999999999,5310761.264389016277489271086776989,0.3478272854810597861548484808949045,10
1615075200,2021-03-07 00:00:00,2449414.36818003036059505,525.569566494905390201091031063342,872129.2903884579061494790271690882,139,15338063.067479736272968106,3217.057421497711601006,5569726.874834780724585804101393666,0.3631310453171820688215407749564534,10
1615161600,2021-03-08 00:00:00,2217901.472922531431485323,427.4099327737099786660662612504909,739759.1479111506274955628130240899,69,16341982.093468238312294072,3022.175853020592096837999999999999,5505293.936348668057377509911883001,0.3368804288770510118264401643098022,10
